id,hour_of_day,level,mean_seconds
cXQqwEwIHUTYC3x6ESln,7,light,1844.0000000000002
cXQqwEwIHUTYC3x6ESln,7,rem,866.25
cXQqwEwIHUTYC3x6ESln,7,wake,672.0
cXQqwEwIHUTYC3x6ESln,8,deep,1443.75
cXQqwEwIHUTYC3x6ESln,8,light,1484.2857142857144
cXQqwEwIHUTYC3x6ESln,8,rem,1465.0
cXQqwEwIHUTYC3x6ESln,8,wake,432.85714285714283
cXQqwEwIHUTYC3x6ESln,9,deep,1320.0
cXQqwEwIHUTYC3x6ESln,9,light,1890.0000000000002
cXQqwEwIHUTYC3x6ESln,9,rem,708.0
cXQqwEwIHUTYC3x6ESln,9,wake,395.45454545454544
cXQqwEwIHUTYC3x6ESln,10,deep,885.0
cXQqwEwIHUTYC3x6ESln,10,light,1759.9999999999998
cXQqwEwIHUTYC3x6ESln,10,rem,990.0
cXQqwEwIHUTYC3x6ESln,10,wake,608.18181818181824
cXQqwEwIHUTYC3x6ESln,11,deep,1185.0
cXQqwEwIHUTYC3x6ESln,11,light,1833.1578947368421
cXQqwEwIHUTYC3x6ESln,11,rem,960.0
cXQqwEwIHUTYC3x6ESln,11,wake,587.14285714285711
cXQqwEwIHUTYC3x6ESln,12,deep,1029.0
cXQqwEwIHUTYC3x6ESln,12,light,1526.25
cXQqwEwIHUTYC3x6ESln,12,rem,1090.0
cXQqwEwIHUTYC3x6ESln,12,wake,410.0
cXQqwEwIHUTYC3x6ESln,13,deep,1158.0
cXQqwEwIHUTYC3x6ESln,13,light,1699.090909090909
cXQqwEwIHUTYC3x6ESln,13,rem,1440.0
cXQqwEwIHUTYC3x6ESln,13,wake,624.0
cXQqwEwIHUTYC3x6ESln,14,light,2343.75
cXQqwEwIHUTYC3x6ESln,14,rem,607.5
cXQqwEwIHUTYC3x6ESln,14,wake,495.0
cXQqwEwIHUTYC3x6ESln,15,deep,1410.0
cXQqwEwIHUTYC3x6ESln,15,light,1975.0
cXQqwEwIHUTYC3x6ESln,15,rem,967.5
cXQqwEwIHUTYC3x6ESln,15,wake,420.0
cXQqwEwIHUTYC3x6ESln,16,deep,1515.0
cXQqwEwIHUTYC3x6ESln,16,light,1560.0
cXQqwEwIHUTYC3x6ESln,16,rem,420.0
cXQqwEwIHUTYC3x6ESln,16,wake,735.0
cXQqwEwIHUTYC3x6ESln,17,deep,720.0
cXQqwEwIHUTYC3x6ESln,17,light,2610.0
cXQqwEwIHUTYC3x6ESln,17,rem,400.0
cXQqwEwIHUTYC3x6ESln,17,wake,270.0
cXQqwEwIHUTYC3x6ESln,18,light,1930.0
cXQqwEwIHUTYC3x6ESln,18,rem,585.0
cXQqwEwIHUTYC3x6ESln,18,wake,960.0
cXQqwEwIHUTYC3x6ESln,19,deep,30.0
cXQqwEwIHUTYC3x6ESln,19,light,1685.0
cXQqwEwIHUTYC3x6ESln,19,rem,930.0
cXQqwEwIHUTYC3x6ESln,19,wake,450.0
cXQqwEwIHUTYC3x6ESln,20,deep,1600.0
cXQqwEwIHUTYC3x6ESln,20,light,1155.0
cXQqwEwIHUTYC3x6ESln,20,rem,360.0
cXQqwEwIHUTYC3x6ESln,20,wake,540.0
cXQqwEwIHUTYC3x6ESln,21,deep,1503.75
cXQqwEwIHUTYC3x6ESln,21,light,1931.6666666666667
cXQqwEwIHUTYC3x6ESln,21,rem,690.0
cXQqwEwIHUTYC3x6ESln,21,wake,410.0
cXQqwEwIHUTYC3x6ESln,22,deep,1157.6470588235295
cXQqwEwIHUTYC3x6ESln,22,light,2174.347826086957
cXQqwEwIHUTYC3x6ESln,22,rem,625.71428571428567
cXQqwEwIHUTYC3x6ESln,22,wake,527.5
cXQqwEwIHUTYC3x6ESln,23,deep,1362.0
cXQqwEwIHUTYC3x6ESln,23,light,1672.8000000000002
cXQqwEwIHUTYC3x6ESln,23,rem,1186.3636363636363
cXQqwEwIHUTYC3x6ESln,23,wake,591.42857142857144
eSFsS3zCT4ut8tyXi6k4,0,deep,1184.5454545454545
eSFsS3zCT4ut8tyXi6k4,0,light,1936.8421052631577
eSFsS3zCT4ut8tyXi6k4,0,rem,717.93103448275861
eSFsS3zCT4ut8tyXi6k4,0,wake,532.75862068965523
eSFsS3zCT4ut8tyXi6k4,1,deep,1148.0487804878051
eSFsS3zCT4ut8tyXi6k4,1,light,2016.5625000000005
eSFsS3zCT4ut8tyXi6k4,1,rem,810.810810810811
eSFsS3zCT4ut8tyXi6k4,1,wake,556.15384615384608
eSFsS3zCT4ut8tyXi6k4,2,deep,928.63636363636363
eSFsS3zCT4ut8tyXi6k4,2,light,1995.4687499999995
eSFsS3zCT4ut8tyXi6k4,2,rem,1013.7735849056603
eSFsS3zCT4ut8tyXi6k4,2,wake,623.07692307692309
eSFsS3zCT4ut8tyXi6k4,3,deep,950.25000000000011
eSFsS3zCT4ut8tyXi6k4,3,light,1923.8095238095236
eSFsS3zCT4ut8tyXi6k4,3,rem,1073.8888888888887
eSFsS3zCT4ut8tyXi6k4,3,wake,832.49999999999989
eSFsS3zCT4ut8tyXi6k4,4,deep,958.2352941176473
eSFsS3zCT4ut8tyXi6k4,4,light,2121.5625
eSFsS3zCT4ut8tyXi6k4,4,rem,959.33333333333326
eSFsS3zCT4ut8tyXi6k4,4,wake,638.07692307692309
eSFsS3zCT4ut8tyXi6k4,5,deep,1003.75
eSFsS3zCT4ut8tyXi6k4,5,light,1744.7619047619046
eSFsS3zCT4ut8tyXi6k4,5,rem,1309.2452830188674
eSFsS3zCT4ut8tyXi6k4,5,wake,730.43478260869563
eSFsS3zCT4ut8tyXi6k4,6,deep,727.14285714285711
eSFsS3zCT4ut8tyXi6k4,6,light,1888.9999999999995
eSFsS3zCT4ut8tyXi6k4,6,rem,1091.6666666666667
eSFsS3zCT4ut8tyXi6k4,6,wake,780.99999999999989
eSFsS3zCT4ut8tyXi6k4,7,deep,477.27272727272725
eSFsS3zCT4ut8tyXi6k4,7,light,1696.4150943396228
eSFsS3zCT4ut8tyXi6k4,7,rem,1060.8510638297876
eSFsS3zCT4ut8tyXi6k4,7,wake,620.0
eSFsS3zCT4ut8tyXi6k4,8,deep,215.0
eSFsS3zCT4ut8tyXi6k4,8,light,990.0
eSFsS3zCT4ut8tyXi6k4,8,rem,937.5
eSFsS3zCT4ut8tyXi6k4,8,wake,400.71428571428572
eSFsS3zCT4ut8tyXi6k4,9,deep,450.0
eSFsS3zCT4ut8tyXi6k4,9,light,1440.0
eSFsS3zCT4ut8tyXi6k4,9,rem,1710.0
eSFsS3zCT4ut8tyXi6k4,9,wake,210.0
eSFsS3zCT4ut8tyXi6k4,10,light,1635.0
eSFsS3zCT4ut8tyXi6k4,10,rem,780.0
eSFsS3zCT4ut8tyXi6k4,10,wake,690.0
eSFsS3zCT4ut8tyXi6k4,11,deep,270.0
eSFsS3zCT4ut8tyXi6k4,11,light,1110.0
eSFsS3zCT4ut8tyXi6k4,11,rem,1035.0
eSFsS3zCT4ut8tyXi6k4,11,wake,600.0
eSFsS3zCT4ut8tyXi6k4,12,deep,960.0
eSFsS3zCT4ut8tyXi6k4,12,light,2370.0
eSFsS3zCT4ut8tyXi6k4,12,rem,270.0
eSFsS3zCT4ut8tyXi6k4,13,deep,540.0
eSFsS3zCT4ut8tyXi6k4,13,light,1230.0
eSFsS3zCT4ut8tyXi6k4,13,rem,1680.0
eSFsS3zCT4ut8tyXi6k4,21,deep,120.0
eSFsS3zCT4ut8tyXi6k4,21,light,750.0
eSFsS3zCT4ut8tyXi6k4,21,wake,240.0
eSFsS3zCT4ut8tyXi6k4,22,deep,1480.0
eSFsS3zCT4ut8tyXi6k4,22,light,1390.0
eSFsS3zCT4ut8tyXi6k4,22,rem,390.0
eSFsS3zCT4ut8tyXi6k4,22,wake,420.0
eSFsS3zCT4ut8tyXi6k4,23,deep,1235.7142857142858
eSFsS3zCT4ut8tyXi6k4,23,light,1320.0
eSFsS3zCT4ut8tyXi6k4,23,rem,645.0
eSFsS3zCT4ut8tyXi6k4,23,wake,477.14285714285717
eu8A02K19NdVI9hISNwg,0,deep,694.73684210526312
eu8A02K19NdVI9hISNwg,0,light,1975.8333333333333
eu8A02K19NdVI9hISNwg,0,rem,652.5
eu8A02K19NdVI9hISNwg,0,wake,680.40000000000009
eu8A02K19NdVI9hISNwg,1,deep,852.22222222222217
eu8A02K19NdVI9hISNwg,1,light,2289.3750000000005
eu8A02K19NdVI9hISNwg,1,rem,558.46153846153845
eu8A02K19NdVI9hISNwg,1,wake,611.1111111111112
eu8A02K19NdVI9hISNwg,2,deep,708.46153846153845
eu8A02K19NdVI9hISNwg,2,light,2746.7999999999993
eu8A02K19NdVI9hISNwg,2,rem,592.0
eu8A02K19NdVI9hISNwg,2,wake,513.46153846153845
eu8A02K19NdVI9hISNwg,3,deep,810.00000000000011
eu8A02K19NdVI9hISNwg,3,light,2613.4615384615377
eu8A02K19NdVI9hISNwg,3,rem,678.26086956521749
eu8A02K19NdVI9hISNwg,3,wake,506.78571428571433
eu8A02K19NdVI9hISNwg,4,deep,873.33333333333326
eu8A02K19NdVI9hISNwg,4,light,2629.6153846153848
eu8A02K19NdVI9hISNwg,4,rem,723.21428571428555
eu8A02K19NdVI9hISNwg,4,wake,557.77777777777771
eu8A02K19NdVI9hISNwg,5,deep,758.18181818181813
eu8A02K19NdVI9hISNwg,5,light,2472.4528301886789
eu8A02K19NdVI9hISNwg,5,rem,831.72413793103453
eu8A02K19NdVI9hISNwg,5,wake,632.0
eu8A02K19NdVI9hISNwg,6,deep,825.78947368421052
eu8A02K19NdVI9hISNwg,6,light,2384.9999999999991
eu8A02K19NdVI9hISNwg,6,rem,710.29411764705878
eu8A02K19NdVI9hISNwg,6,wake,657.69230769230762
eu8A02K19NdVI9hISNwg,7,deep,600.0
eu8A02K19NdVI9hISNwg,7,light,2274.1304347826076
eu8A02K19NdVI9hISNwg,7,rem,560.357142857143
eu8A02K19NdVI9hISNwg,7,wake,490.34482758620686
eu8A02K19NdVI9hISNwg,8,deep,806.25
eu8A02K19NdVI9hISNwg,8,light,1518.2142857142856
eu8A02K19NdVI9hISNwg,8,rem,742.5
eu8A02K19NdVI9hISNwg,8,wake,474.37499999999994
eu8A02K19NdVI9hISNwg,9,deep,780.0
eu8A02K19NdVI9hISNwg,9,light,1458.0
eu8A02K19NdVI9hISNwg,9,rem,685.0
eu8A02K19NdVI9hISNwg,9,wake,487.5
eu8A02K19NdVI9hISNwg,10,light,1400.0
eu8A02K19NdVI9hISNwg,10,rem,900.0
eu8A02K19NdVI9hISNwg,18,deep,540.0
eu8A02K19NdVI9hISNwg,18,light,2070.0
eu8A02K19NdVI9hISNwg,18,wake,1620.0
eu8A02K19NdVI9hISNwg,19,deep,300.0
eu8A02K19NdVI9hISNwg,19,light,2610.0
eu8A02K19NdVI9hISNwg,19,rem,630.0
eu8A02K19NdVI9hISNwg,19,wake,1050.0
eu8A02K19NdVI9hISNwg,20,light,3495.0
eu8A02K19NdVI9hISNwg,20,rem,510.0
eu8A02K19NdVI9hISNwg,21,light,1518.0
eu8A02K19NdVI9hISNwg,21,rem,795.0
eu8A02K19NdVI9hISNwg,21,wake,1125.0
eu8A02K19NdVI9hISNwg,22,deep,630.0
eu8A02K19NdVI9hISNwg,22,light,1506.6666666666667
eu8A02K19NdVI9hISNwg,22,rem,1065.0
eu8A02K19NdVI9hISNwg,22,wake,711.42857142857144
eu8A02K19NdVI9hISNwg,23,deep,984.0
eu8A02K19NdVI9hISNwg,23,light,1794.2857142857142
eu8A02K19NdVI9hISNwg,23,rem,930.0
eu8A02K19NdVI9hISNwg,23,wake,693.529411764706
gQqdqi0cyd6QowISCMYe,0,deep,1117.0588235294124
gQqdqi0cyd6QowISCMYe,0,light,2032.5
gQqdqi0cyd6QowISCMYe,0,rem,915.48387096774184
gQqdqi0cyd6QowISCMYe,0,wake,510.00000000000006
gQqdqi0cyd6QowISCMYe,1,deep,1092.9729729729729
gQqdqi0cyd6QowISCMYe,1,light,2242.1538461538457
gQqdqi0cyd6QowISCMYe,1,rem,993.84615384615381
gQqdqi0cyd6QowISCMYe,1,wake,416.84210526315792
gQqdqi0cyd6QowISCMYe,2,deep,587.64705882352939
gQqdqi0cyd6QowISCMYe,2,light,2508.9230769230771
gQqdqi0cyd6QowISCMYe,2,rem,957.14285714285711
gQqdqi0cyd6QowISCMYe,2,wake,461.25
gQqdqi0cyd6QowISCMYe,3,deep,925.45454545454527
gQqdqi0cyd6QowISCMYe,3,light,2357.3437499999995
gQqdqi0cyd6QowISCMYe,3,rem,877.50000000000011
gQqdqi0cyd6QowISCMYe,3,wake,418.69565217391306
gQqdqi0cyd6QowISCMYe,4,deep,727.5
gQqdqi0cyd6QowISCMYe,4,light,2287.868852459017
gQqdqi0cyd6QowISCMYe,4,rem,843.52941176470574
gQqdqi0cyd6QowISCMYe,4,wake,631.57894736842093
gQqdqi0cyd6QowISCMYe,5,deep,975.0
gQqdqi0cyd6QowISCMYe,5,light,2029.9999999999998
gQqdqi0cyd6QowISCMYe,5,rem,906.20689655172407
gQqdqi0cyd6QowISCMYe,5,wake,551.11111111111109
gQqdqi0cyd6QowISCMYe,6,deep,492.0
gQqdqi0cyd6QowISCMYe,6,light,1191.4285714285716
gQqdqi0cyd6QowISCMYe,6,rem,470.0
gQqdqi0cyd6QowISCMYe,6,wake,445.0
gQqdqi0cyd6QowISCMYe,7,light,370.0
gQqdqi0cyd6QowISCMYe,7,rem,405.0
gQqdqi0cyd6QowISCMYe,7,wake,720.0
gQqdqi0cyd6QowISCMYe,20,deep,2400.0
gQqdqi0cyd6QowISCMYe,20,light,720.0
gQqdqi0cyd6QowISCMYe,21,deep,942.0
gQqdqi0cyd6QowISCMYe,21,light,1135.3846153846155
gQqdqi0cyd6QowISCMYe,21,wake,510.00000000000006
gQqdqi0cyd6QowISCMYe,22,deep,1351.4285714285713
gQqdqi0cyd6QowISCMYe,22,light,1649.1891891891892
gQqdqi0cyd6QowISCMYe,22,rem,840.0
gQqdqi0cyd6QowISCMYe,22,wake,465.88235294117646
gQqdqi0cyd6QowISCMYe,23,deep,920.62500000000023
gQqdqi0cyd6QowISCMYe,23,light,2166.8750000000005
gQqdqi0cyd6QowISCMYe,23,rem,901.76470588235293
gQqdqi0cyd6QowISCMYe,23,wake,473.33333333333331
k70sygMtUNxqzzcxJPoV,0,deep,1572.0000000000002
k70sygMtUNxqzzcxJPoV,0,light,1663.3333333333333
k70sygMtUNxqzzcxJPoV,0,rem,755.4545454545455
k70sygMtUNxqzzcxJPoV,0,wake,462.85714285714283
k70sygMtUNxqzzcxJPoV,1,deep,1530.0000000000002
k70sygMtUNxqzzcxJPoV,1,light,1719.2307692307693
k70sygMtUNxqzzcxJPoV,1,rem,937.89473684210543
k70sygMtUNxqzzcxJPoV,1,wake,418.23529411764707
k70sygMtUNxqzzcxJPoV,2,deep,1002.0000000000001
k70sygMtUNxqzzcxJPoV,2,light,2053.0769230769229
k70sygMtUNxqzzcxJPoV,2,rem,1086.2500000000002
k70sygMtUNxqzzcxJPoV,2,wake,511.66666666666657
k70sygMtUNxqzzcxJPoV,3,deep,904.090909090909
k70sygMtUNxqzzcxJPoV,3,light,2187.6923076923085
k70sygMtUNxqzzcxJPoV,3,rem,818.88888888888891
k70sygMtUNxqzzcxJPoV,3,wake,503.07692307692309
k70sygMtUNxqzzcxJPoV,4,deep,901.5
k70sygMtUNxqzzcxJPoV,4,light,2083.4210526315787
k70sygMtUNxqzzcxJPoV,4,rem,1145.217391304348
k70sygMtUNxqzzcxJPoV,4,wake,766.36363636363637
k70sygMtUNxqzzcxJPoV,5,deep,738.0
k70sygMtUNxqzzcxJPoV,5,light,2222.3076923076924
k70sygMtUNxqzzcxJPoV,5,rem,959.03225806451621
k70sygMtUNxqzzcxJPoV,5,wake,488.5714285714285
k70sygMtUNxqzzcxJPoV,6,deep,908.18181818181824
k70sygMtUNxqzzcxJPoV,6,light,1873.421052631579
k70sygMtUNxqzzcxJPoV,6,rem,1370.9090909090914
k70sygMtUNxqzzcxJPoV,6,wake,470.52631578947364
k70sygMtUNxqzzcxJPoV,7,deep,491.25
k70sygMtUNxqzzcxJPoV,7,light,1490.6249999999998
k70sygMtUNxqzzcxJPoV,7,rem,1110.0
k70sygMtUNxqzzcxJPoV,7,wake,492.63157894736838
k70sygMtUNxqzzcxJPoV,8,deep,350.0
k70sygMtUNxqzzcxJPoV,8,light,1386.0
k70sygMtUNxqzzcxJPoV,8,rem,1060.909090909091
k70sygMtUNxqzzcxJPoV,8,wake,380.0
k70sygMtUNxqzzcxJPoV,9,deep,840.0
k70sygMtUNxqzzcxJPoV,9,light,1050.0
k70sygMtUNxqzzcxJPoV,9,rem,1170.0
k70sygMtUNxqzzcxJPoV,9,wake,348.0
k70sygMtUNxqzzcxJPoV,10,light,930.0
k70sygMtUNxqzzcxJPoV,10,rem,570.0
k70sygMtUNxqzzcxJPoV,10,wake,360.0
k70sygMtUNxqzzcxJPoV,22,deep,240.0
k70sygMtUNxqzzcxJPoV,22,wake,240.0
k70sygMtUNxqzzcxJPoV,23,deep,1085.0
k70sygMtUNxqzzcxJPoV,23,light,745.49999999999989
k70sygMtUNxqzzcxJPoV,23,wake,343.63636363636363
kAHdVVh3apB1b7IxFEQI,0,deep,660.0
kAHdVVh3apB1b7IxFEQI,0,light,2940.0
kAHdVVh3apB1b7IxFEQI,1,deep,1800.0
kAHdVVh3apB1b7IxFEQI,1,light,1800.0
kAHdVVh3apB1b7IxFEQI,2,light,1980.0
kAHdVVh3apB1b7IxFEQI,2,rem,1620.0
kAHdVVh3apB1b7IxFEQI,3,light,2850.0
kAHdVVh3apB1b7IxFEQI,3,rem,750.0
kAHdVVh3apB1b7IxFEQI,4,rem,3600.0
kAHdVVh3apB1b7IxFEQI,5,light,1980.0
kAHdVVh3apB1b7IxFEQI,5,rem,1200.0
kAHdVVh3apB1b7IxFEQI,5,wake,420.0
kAHdVVh3apB1b7IxFEQI,6,light,1470.0
kAHdVVh3apB1b7IxFEQI,6,wake,660.0
kAHdVVh3apB1b7IxFEQI,23,deep,2820.0
kAHdVVh3apB1b7IxFEQI,23,light,120.0
kAHdVVh3apB1b7IxFEQI,23,wake,420.0
lzpjy5BrssoDpOqbdefi,0,deep,1387.5
lzpjy5BrssoDpOqbdefi,0,light,1348.8
lzpjy5BrssoDpOqbdefi,0,rem,578.18181818181824
lzpjy5BrssoDpOqbdefi,0,wake,526.0
lzpjy5BrssoDpOqbdefi,1,deep,1383.846153846154
lzpjy5BrssoDpOqbdefi,1,light,1264.0909090909092
lzpjy5BrssoDpOqbdefi,1,rem,1180.0
lzpjy5BrssoDpOqbdefi,1,wake,473.07692307692309
lzpjy5BrssoDpOqbdefi,2,deep,1403.7500000000005
lzpjy5BrssoDpOqbdefi,2,light,1627.0909090909092
lzpjy5BrssoDpOqbdefi,2,rem,764.21052631578937
lzpjy5BrssoDpOqbdefi,2,wake,500.86956521739131
lzpjy5BrssoDpOqbdefi,3,deep,1277.25
lzpjy5BrssoDpOqbdefi,3,light,1745.5000000000002
lzpjy5BrssoDpOqbdefi,3,rem,938.918918918919
lzpjy5BrssoDpOqbdefi,3,wake,498.46153846153851
lzpjy5BrssoDpOqbdefi,4,deep,1002.0
lzpjy5BrssoDpOqbdefi,4,light,2228.5
lzpjy5BrssoDpOqbdefi,4,rem,1047.073170731707
lzpjy5BrssoDpOqbdefi,4,wake,442.85714285714289
lzpjy5BrssoDpOqbdefi,5,deep,838.23529411764707
lzpjy5BrssoDpOqbdefi,5,light,2288.6440677966098
lzpjy5BrssoDpOqbdefi,5,rem,1215.75
lzpjy5BrssoDpOqbdefi,5,wake,548.181818181818
lzpjy5BrssoDpOqbdefi,6,deep,949.28571428571433
lzpjy5BrssoDpOqbdefi,6,light,1998.0
lzpjy5BrssoDpOqbdefi,6,rem,1170.0000000000005
lzpjy5BrssoDpOqbdefi,6,wake,493.23529411764707
lzpjy5BrssoDpOqbdefi,7,deep,738.75
lzpjy5BrssoDpOqbdefi,7,light,1825.5319148936167
lzpjy5BrssoDpOqbdefi,7,rem,1225.0
lzpjy5BrssoDpOqbdefi,7,wake,437.77777777777783
lzpjy5BrssoDpOqbdefi,8,deep,1300.0
lzpjy5BrssoDpOqbdefi,8,light,1490.5714285714282
lzpjy5BrssoDpOqbdefi,8,rem,1368.2142857142856
lzpjy5BrssoDpOqbdefi,8,wake,530.0
lzpjy5BrssoDpOqbdefi,9,light,942.85714285714278
lzpjy5BrssoDpOqbdefi,9,rem,947.5
lzpjy5BrssoDpOqbdefi,9,wake,575.4545454545455
lzpjy5BrssoDpOqbdefi,10,deep,120.0
lzpjy5BrssoDpOqbdefi,10,rem,180.0
lzpjy5BrssoDpOqbdefi,10,wake,750.0
lzpjy5BrssoDpOqbdefi,12,deep,1800.0
lzpjy5BrssoDpOqbdefi,12,light,1290.0
lzpjy5BrssoDpOqbdefi,12,wake,150.0
lzpjy5BrssoDpOqbdefi,13,deep,260.0
lzpjy5BrssoDpOqbdefi,13,light,2010.0
lzpjy5BrssoDpOqbdefi,13,rem,900.0
lzpjy5BrssoDpOqbdefi,13,wake,90.0
lzpjy5BrssoDpOqbdefi,14,deep,1395.0
lzpjy5BrssoDpOqbdefi,14,light,1970.0
lzpjy5BrssoDpOqbdefi,14,rem,1620.0
lzpjy5BrssoDpOqbdefi,14,wake,480.0
lzpjy5BrssoDpOqbdefi,15,deep,600.0
lzpjy5BrssoDpOqbdefi,15,light,1910.0
lzpjy5BrssoDpOqbdefi,15,rem,1000.0
lzpjy5BrssoDpOqbdefi,15,wake,225.0
lzpjy5BrssoDpOqbdefi,16,deep,750.0
lzpjy5BrssoDpOqbdefi,16,light,1720.0
lzpjy5BrssoDpOqbdefi,16,wake,270.0
lzpjy5BrssoDpOqbdefi,17,deep,1290.0
lzpjy5BrssoDpOqbdefi,17,light,2010.0
lzpjy5BrssoDpOqbdefi,17,wake,300.0
lzpjy5BrssoDpOqbdefi,18,deep,450.0
lzpjy5BrssoDpOqbdefi,18,light,2070.0
lzpjy5BrssoDpOqbdefi,18,rem,1080.0
lzpjy5BrssoDpOqbdefi,19,light,900.0
lzpjy5BrssoDpOqbdefi,19,wake,2070.0
lzpjy5BrssoDpOqbdefi,20,light,1620.0
lzpjy5BrssoDpOqbdefi,20,wake,450.0
lzpjy5BrssoDpOqbdefi,21,deep,670.0
lzpjy5BrssoDpOqbdefi,21,light,810.0
lzpjy5BrssoDpOqbdefi,21,wake,975.0
lzpjy5BrssoDpOqbdefi,22,deep,1470.0
lzpjy5BrssoDpOqbdefi,22,light,1545.0
lzpjy5BrssoDpOqbdefi,22,wake,637.5
lzpjy5BrssoDpOqbdefi,23,deep,843.75
lzpjy5BrssoDpOqbdefi,23,light,1444.6153846153845
lzpjy5BrssoDpOqbdefi,23,rem,600.0
lzpjy5BrssoDpOqbdefi,23,wake,483.0
n7y2Jw4TEEHXX3LFTTbC,0,deep,1032.3529411764705
n7y2Jw4TEEHXX3LFTTbC,0,light,1977.8571428571431
n7y2Jw4TEEHXX3LFTTbC,0,rem,930.0
n7y2Jw4TEEHXX3LFTTbC,0,wake,795.0
n7y2Jw4TEEHXX3LFTTbC,1,deep,1105.7142857142858
n7y2Jw4TEEHXX3LFTTbC,1,light,2408.7096774193551
n7y2Jw4TEEHXX3LFTTbC,1,rem,444.0
n7y2Jw4TEEHXX3LFTTbC,1,wake,1132.5
n7y2Jw4TEEHXX3LFTTbC,2,deep,949.090909090909
n7y2Jw4TEEHXX3LFTTbC,2,light,2210.625
n7y2Jw4TEEHXX3LFTTbC,2,rem,1365.0
n7y2Jw4TEEHXX3LFTTbC,2,wake,618.75
n7y2Jw4TEEHXX3LFTTbC,3,deep,889.09090909090912
n7y2Jw4TEEHXX3LFTTbC,3,light,2229.70588235294
n7y2Jw4TEEHXX3LFTTbC,3,rem,1242.3529411764705
n7y2Jw4TEEHXX3LFTTbC,3,wake,817.5
n7y2Jw4TEEHXX3LFTTbC,4,deep,858.75
n7y2Jw4TEEHXX3LFTTbC,4,light,2262.9999999999995
n7y2Jw4TEEHXX3LFTTbC,4,rem,1052.7272727272727
n7y2Jw4TEEHXX3LFTTbC,4,wake,1954.2857142857142
n7y2Jw4TEEHXX3LFTTbC,5,deep,730.0
n7y2Jw4TEEHXX3LFTTbC,5,light,1838.0
n7y2Jw4TEEHXX3LFTTbC,5,rem,1668.75
n7y2Jw4TEEHXX3LFTTbC,5,wake,970.90909090909088
n7y2Jw4TEEHXX3LFTTbC,6,deep,420.0
n7y2Jw4TEEHXX3LFTTbC,6,light,1958.8888888888889
n7y2Jw4TEEHXX3LFTTbC,6,rem,1368.0
n7y2Jw4TEEHXX3LFTTbC,6,wake,945.0
n7y2Jw4TEEHXX3LFTTbC,7,deep,1020.0
n7y2Jw4TEEHXX3LFTTbC,7,light,1459.090909090909
n7y2Jw4TEEHXX3LFTTbC,7,rem,1651.7647058823529
n7y2Jw4TEEHXX3LFTTbC,7,wake,911.25
n7y2Jw4TEEHXX3LFTTbC,8,light,1168.0
n7y2Jw4TEEHXX3LFTTbC,8,rem,1353.0
n7y2Jw4TEEHXX3LFTTbC,8,wake,450.0
n7y2Jw4TEEHXX3LFTTbC,9,light,540.0
n7y2Jw4TEEHXX3LFTTbC,9,rem,1125.0
n7y2Jw4TEEHXX3LFTTbC,9,wake,270.0
n7y2Jw4TEEHXX3LFTTbC,21,light,450.0
n7y2Jw4TEEHXX3LFTTbC,21,wake,240.0
n7y2Jw4TEEHXX3LFTTbC,22,deep,470.0
n7y2Jw4TEEHXX3LFTTbC,22,light,736.66666666666663
n7y2Jw4TEEHXX3LFTTbC,22,wake,1312.5
n7y2Jw4TEEHXX3LFTTbC,23,deep,1510.0
n7y2Jw4TEEHXX3LFTTbC,23,light,1616.8421052631579
n7y2Jw4TEEHXX3LFTTbC,23,rem,1110.0
n7y2Jw4TEEHXX3LFTTbC,23,wake,702.00000000000011
nxzATvdfwQozwIKgrYZT,0,deep,1643.0769230769231
nxzATvdfwQozwIKgrYZT,0,light,2011.818181818182
nxzATvdfwQozwIKgrYZT,0,rem,1050.0
nxzATvdfwQozwIKgrYZT,0,wake,688.125
nxzATvdfwQozwIKgrYZT,1,deep,1387.741935483871
nxzATvdfwQozwIKgrYZT,1,light,1872.7500000000005
nxzATvdfwQozwIKgrYZT,1,rem,1104.0
nxzATvdfwQozwIKgrYZT,1,wake,546.42857142857144
nxzATvdfwQozwIKgrYZT,2,deep,1580.0
nxzATvdfwQozwIKgrYZT,2,light,2259.5121951219503
nxzATvdfwQozwIKgrYZT,2,rem,1018.6363636363635
nxzATvdfwQozwIKgrYZT,2,wake,742.5
nxzATvdfwQozwIKgrYZT,3,deep,980.0
nxzATvdfwQozwIKgrYZT,3,light,2464.0000000000005
nxzATvdfwQozwIKgrYZT,3,rem,1309.5000000000005
nxzATvdfwQozwIKgrYZT,3,wake,473.33333333333331
nxzATvdfwQozwIKgrYZT,4,deep,1470.0
nxzATvdfwQozwIKgrYZT,4,light,2266.5957446808516
nxzATvdfwQozwIKgrYZT,4,rem,1200.0
nxzATvdfwQozwIKgrYZT,4,wake,651.42857142857144
nxzATvdfwQozwIKgrYZT,5,deep,856.87500000000011
nxzATvdfwQozwIKgrYZT,5,light,2145.31914893617
nxzATvdfwQozwIKgrYZT,5,rem,1245.3846153846155
nxzATvdfwQozwIKgrYZT,5,wake,429.23076923076917
nxzATvdfwQozwIKgrYZT,6,deep,883.33333333333337
nxzATvdfwQozwIKgrYZT,6,light,2240.0
nxzATvdfwQozwIKgrYZT,6,rem,1349.9999999999998
nxzATvdfwQozwIKgrYZT,6,wake,555.0
nxzATvdfwQozwIKgrYZT,7,deep,955.71428571428567
nxzATvdfwQozwIKgrYZT,7,light,1811.875
